date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:37:18	1411/1411	---M--	200	added ('OK')	image/png	etag:%22580a5797-583%22	http://itcthemes.com/demo/Universum/html/images/assets/icons/quote.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/assets/icons/quote.png	(from http://itcthemes.com/demo/Universum/html/style.css)
17:37:18	1120/1120	---M--	200	added ('OK')	image/png	etag:%22580a5797-460%22	http://itcthemes.com/demo/Universum/html/images/assets/main-title-white.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/assets/main-title-white.png	(from http://itcthemes.com/demo/Universum/html/style.css)
17:37:19	2685/2685	---M--	200	added ('OK')	image/png	etag:%22580a5797-a7d%22	http://itcthemes.com/demo/Universum/html/images/assets/new.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/assets/new.png	(from http://itcthemes.com/demo/Universum/html/style.css)
17:37:19	2448/2448	---M--	200	added ('OK')	image/png	etag:%22580a5797-990%22	http://itcthemes.com/demo/Universum/html/images/assets/hot.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/assets/hot.png	(from http://itcthemes.com/demo/Universum/html/style.css)
17:37:20	1190/1190	---M--	200	added ('OK')	image/png	etag:%22580a5797-4a6%22	http://itcthemes.com/demo/Universum/html/images/assets/pattern.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/assets/pattern.png	(from http://itcthemes.com/demo/Universum/html/style.css)
17:37:22	9228/9228	---M--	200	added ('OK')	image/png	etag:%22580a5797-240c%22	http://itcthemes.com/demo/Universum/html/images/assets/building.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/assets/building.png	(from http://itcthemes.com/demo/Universum/html/style.css)
17:37:31	228489/228489	---M--	200	added ('OK')	application/javascript	etag:%22580a5797-37c89%22	http://itcthemes.com/demo/Universum/html/js/vendor/jquery-ui.min.js	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/js/vendor/jquery-ui.min.js	(from http://itcthemes.com/demo/Universum/html/)
17:37:38	294745/294745	---M--	200	added ('OK')	application/javascript	etag:%22580a5797-47f59%22	http://itcthemes.com/demo/Universum/html/js/jquery-1.11.3.js	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/js/jquery-1.11.3.js	(from http://itcthemes.com/demo/Universum/html/)
17:37:53	215811/215811	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-34b03%22	http://itcthemes.com/demo/Universum/html/images/assets/404.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/assets/404.jpg	(from http://itcthemes.com/demo/Universum/html/style.css)
17:37:54	2080/2080	---M--	200	added ('OK')	image/png	etag:%22580a5797-820%22	http://itcthemes.com/demo/Universum/html/images/assets/icons/icon4.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/assets/icons/icon4.png	(from http://itcthemes.com/demo/Universum/html/index2.html)
17:37:54	201963/201963	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-314eb%22	http://itcthemes.com/demo/Universum/html/images/placeholder/slider4.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/slider4.jpg	(from http://itcthemes.com/demo/Universum/html/index2.html)
17:37:55	1675/1675	---M--	200	added ('OK')	image/png	etag:%22580a5797-68b%22	http://itcthemes.com/demo/Universum/html/images/assets/icons/icon5.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/assets/icons/icon5.png	(from http://itcthemes.com/demo/Universum/html/index2.html)
17:37:56	1424/1424	---M--	200	added ('OK')	image/png	etag:%22580a5797-590%22	http://itcthemes.com/demo/Universum/html/images/assets/icons/icon6.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/assets/icons/icon6.png	(from http://itcthemes.com/demo/Universum/html/index2.html)
17:38:01	27043/27043	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-69a3%22	http://itcthemes.com/demo/Universum/html/images/placeholder/image2.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/image2.jpg	(from http://itcthemes.com/demo/Universum/html/index2.html)
17:38:01	193500/193500	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-2f3dc%22	http://itcthemes.com/demo/Universum/html/images/placeholder/slider5.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/slider5.jpg	(from http://itcthemes.com/demo/Universum/html/index2.html)
17:38:02	39535/39535	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-9a6f%22	http://itcthemes.com/demo/Universum/html/images/placeholder/image1.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/image1.jpg	(from http://itcthemes.com/demo/Universum/html/index2.html)
17:38:07	36426/36426	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-8e4a%22	http://itcthemes.com/demo/Universum/html/images/placeholder/image3.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/image3.jpg	(from http://itcthemes.com/demo/Universum/html/index2.html)
17:38:08	39418/39418	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-99fa%22	http://itcthemes.com/demo/Universum/html/images/placeholder/image4.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/image4.jpg	(from http://itcthemes.com/demo/Universum/html/index2.html)
17:38:12	30643/30643	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-77b3%22	http://itcthemes.com/demo/Universum/html/images/placeholder/image6.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/image6.jpg	(from http://itcthemes.com/demo/Universum/html/index2.html)
17:38:13	69704/69704	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-11048%22	http://itcthemes.com/demo/Universum/html/images/placeholder/image5.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/image5.jpg	(from http://itcthemes.com/demo/Universum/html/index2.html)
17:38:15	16125/16125	---M--	200	added ('OK')	image/png	etag:%22580a5797-3efd%22	http://itcthemes.com/demo/Universum/html/images/placeholder/user15.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/user15.png	(from http://itcthemes.com/demo/Universum/html/index2.html)
17:38:16	5276/5276	---M--	200	added ('OK')	image/png	etag:%22580a5797-149c%22	http://itcthemes.com/demo/Universum/html/images/assets/logo2.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/assets/logo2.png	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:19	13788/13788	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-35dc%22	http://itcthemes.com/demo/Universum/html/images/placeholder/course1.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/course1.jpg	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:21	79388/79388	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-1361c%22	http://itcthemes.com/demo/Universum/html/images/placeholder/testimonial-bg.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/testimonial-bg.jpg	(from http://itcthemes.com/demo/Universum/html/index2.html)
17:38:22	1934/1934	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-78e%22	http://itcthemes.com/demo/Universum/html/images/placeholder/user3.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/user3.jpg	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:22	14407/14407	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-3847%22	http://itcthemes.com/demo/Universum/html/images/placeholder/course-list1.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/course-list1.jpg	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:24	12410/12410	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-307a%22	http://itcthemes.com/demo/Universum/html/images/placeholder/course2.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/course2.jpg	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:24	12607/12607	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-313f%22	http://itcthemes.com/demo/Universum/html/images/placeholder/course-list2.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/course-list2.jpg	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:25	1799/1799	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-707%22	http://itcthemes.com/demo/Universum/html/images/placeholder/user4.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/user4.jpg	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:27	10028/10028	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-272c%22	http://itcthemes.com/demo/Universum/html/images/placeholder/course3.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/course3.jpg	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:27	10183/10183	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-27c7%22	http://itcthemes.com/demo/Universum/html/images/placeholder/course-list3.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/course-list3.jpg	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:27	1830/1830	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-726%22	http://itcthemes.com/demo/Universum/html/images/placeholder/user5.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/user5.jpg	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:29	12213/12213	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-2fb5%22	http://itcthemes.com/demo/Universum/html/images/placeholder/course4.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/course4.jpg	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:30	12745/12745	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-31c9%22	http://itcthemes.com/demo/Universum/html/images/placeholder/course-list4.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/course-list4.jpg	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:30	1871/1871	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-74f%22	http://itcthemes.com/demo/Universum/html/images/placeholder/user6.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/user6.jpg	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:34	20349/20349	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-4f7d%22	http://itcthemes.com/demo/Universum/html/images/placeholder/course5.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/course5.jpg	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:35	1996/1996	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-7cc%22	http://itcthemes.com/demo/Universum/html/images/placeholder/user7.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/user7.jpg	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:35	23671/23671	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-5c77%22	http://itcthemes.com/demo/Universum/html/images/placeholder/course-list5.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/course-list5.jpg	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:36	2175/2175	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-87f%22	http://itcthemes.com/demo/Universum/html/images/placeholder/user8.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/user8.jpg	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:36	8126/8126	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-1fbe%22	http://itcthemes.com/demo/Universum/html/images/placeholder/course6.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/course6.jpg	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:37	1871/1871	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-74f%22	http://itcthemes.com/demo/Universum/html/images/placeholder/user9.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/user9.jpg	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:37	179530/179530	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-2bd4a%22	http://itcthemes.com/demo/Universum/html/images/placeholder/call-to-action2.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/call-to-action2.jpg	(from http://itcthemes.com/demo/Universum/html/index2.html)
17:38:38	8539/8539	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-215b%22	http://itcthemes.com/demo/Universum/html/images/placeholder/course7.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/course7.jpg	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:38	419860/419860	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-66814%22	http://itcthemes.com/demo/Universum/html/images/placeholder/slider6.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/slider6.jpg	(from http://itcthemes.com/demo/Universum/html/index2.html)
17:38:38	2011/2011	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-7db%22	http://itcthemes.com/demo/Universum/html/images/placeholder/user10.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/user10.jpg	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:39	19917/19917	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-4dcd%22	http://itcthemes.com/demo/Universum/html/images/placeholder/course8.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/course8.jpg	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:39	13203/13203	---M--	200	added ('OK')	image/png	etag:%22580a5797-3393%22	http://itcthemes.com/demo/Universum/html/images/placeholder/partner1.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/partner1.png	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:39	5004/5004	---M--	200	added ('OK')	image/png	etag:%22580a5797-138c%22	http://itcthemes.com/demo/Universum/html/images/placeholder/partner2.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/partner2.png	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:40	9982/9982	---M--	200	added ('OK')	image/png	etag:%22580a5797-26fe%22	http://itcthemes.com/demo/Universum/html/images/placeholder/partner3.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/partner3.png	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:40	6939/6939	---M--	200	added ('OK')	image/png	etag:%22580a5797-1b1b%22	http://itcthemes.com/demo/Universum/html/images/placeholder/partner4.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/partner4.png	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:40	7338/7338	---M--	200	added ('OK')	image/png	etag:%22580a5797-1caa%22	http://itcthemes.com/demo/Universum/html/images/placeholder/partner5.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/partner5.png	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:41	7372/7372	---M--	200	added ('OK')	image/png	etag:%22580a5797-1ccc%22	http://itcthemes.com/demo/Universum/html/images/placeholder/partner6.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/partner6.png	(from http://itcthemes.com/demo/Universum/html/index3.html)
17:38:41	7310/7310	---M--	200	added ('OK')	image/png	etag:%22580a5797-1c8e%22	http://itcthemes.com/demo/Universum/html/images/assets/logo4.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/assets/logo4.png	(from http://itcthemes.com/demo/Universum/html/index4.html)
17:38:42	2756/2756	---M--	200	added ('OK')	image/png	etag:%22580a5797-ac4%22	http://itcthemes.com/demo/Universum/html/images/assets/icons/icon7.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/assets/icons/icon7.png	(from http://itcthemes.com/demo/Universum/html/index4.html)
17:38:43	2091/2091	---M--	200	added ('OK')	image/png	etag:%22580a5797-82b%22	http://itcthemes.com/demo/Universum/html/images/assets/icons/icon8.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/assets/icons/icon8.png	(from http://itcthemes.com/demo/Universum/html/index4.html)
17:38:43	2088/2088	---M--	200	added ('OK')	image/png	etag:%22580a5797-828%22	http://itcthemes.com/demo/Universum/html/images/assets/icons/icon9.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/assets/icons/icon9.png	(from http://itcthemes.com/demo/Universum/html/index4.html)
17:38:43	1927/1927	---M--	200	added ('OK')	image/png	etag:%22580a5797-787%22	http://itcthemes.com/demo/Universum/html/images/assets/icons/icon10.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/assets/icons/icon10.png	(from http://itcthemes.com/demo/Universum/html/index4.html)
17:39:06	139727/139727	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-221cf%22	http://itcthemes.com/demo/Universum/html/images/placeholder/slider8.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/slider8.jpg	(from http://itcthemes.com/demo/Universum/html/index5.html)
17:39:06	137321/137321	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-21869%22	http://itcthemes.com/demo/Universum/html/images/placeholder/slider9.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/slider9.jpg	(from http://itcthemes.com/demo/Universum/html/index5.html)
17:39:09	162808/162808	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-27bf8%22	http://itcthemes.com/demo/Universum/html/images/placeholder/slider10.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/slider10.jpg	(from http://itcthemes.com/demo/Universum/html/index5.html)
17:39:10	220238/220238	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-35c4e%22	http://itcthemes.com/demo/Universum/html/images/placeholder/slider7.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/slider7.jpg	(from http://itcthemes.com/demo/Universum/html/index4.html)
17:39:10	12838/12838	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-3226%22	http://itcthemes.com/demo/Universum/html/images/placeholder/course9.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/course9.jpg	(from http://itcthemes.com/demo/Universum/html/index6.html)
17:39:10	2077/2077	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-81d%22	http://itcthemes.com/demo/Universum/html/images/placeholder/user11.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/user11.jpg	(from http://itcthemes.com/demo/Universum/html/index6.html)
17:39:12	8287/8287	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-205f%22	http://itcthemes.com/demo/Universum/html/images/placeholder/course11.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/course11.jpg	(from http://itcthemes.com/demo/Universum/html/index6.html)
17:39:13	19902/19902	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-4dbe%22	http://itcthemes.com/demo/Universum/html/images/placeholder/course10.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/course10.jpg	(from http://itcthemes.com/demo/Universum/html/index6.html)
17:39:13	11802/11802	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-2e1a%22	http://itcthemes.com/demo/Universum/html/images/placeholder/course12.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/course12.jpg	(from http://itcthemes.com/demo/Universum/html/index6.html)
17:39:14	1881/1881	---M--	200	added ('OK')	image/png	etag:%22580a5797-759%22	http://itcthemes.com/demo/Universum/html/images/assets/logo3.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/assets/logo3.png	(from http://itcthemes.com/demo/Universum/html/index7.html)
17:39:18	24001/24001	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-5dc1%22	http://itcthemes.com/demo/Universum/html/images/placeholder/academy.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/academy.jpg	(from http://itcthemes.com/demo/Universum/html/index7.html)
17:39:38	215647/215647	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-34a5f%22	http://itcthemes.com/demo/Universum/html/images/placeholder/slider11.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/slider11.jpg	(from http://itcthemes.com/demo/Universum/html/index6.html)
17:39:43	191851/191851	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-2ed6b%22	http://itcthemes.com/demo/Universum/html/images/placeholder/learn-trial.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/learn-trial.jpg	(from http://itcthemes.com/demo/Universum/html/index6.html)
17:39:43	188328/188328	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-2dfa8%22	http://itcthemes.com/demo/Universum/html/images/placeholder/slider12.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/slider12.jpg	(from http://itcthemes.com/demo/Universum/html/index7.html)
17:39:45	2821/2821	---M--	200	added ('OK')	image/png	etag:%22580a5797-b05%22	http://itcthemes.com/demo/Universum/html/images/assets/icons/icon11.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/assets/icons/icon11.png	(from http://itcthemes.com/demo/Universum/html/index8.html)
17:39:47	2253/2253	---M--	200	added ('OK')	image/png	etag:%22580a5797-8cd%22	http://itcthemes.com/demo/Universum/html/images/assets/icons/icon12.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/assets/icons/icon12.png	(from http://itcthemes.com/demo/Universum/html/index8.html)
17:39:47	185151/185151	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-2d33f%22	http://itcthemes.com/demo/Universum/html/images/placeholder/slider16.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/slider16.jpg	(from http://itcthemes.com/demo/Universum/html/index8.html)
17:39:50	2116/2116	---M--	200	added ('OK')	image/png	etag:%22580a5797-844%22	http://itcthemes.com/demo/Universum/html/images/assets/icons/icon13.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/assets/icons/icon13.png	(from http://itcthemes.com/demo/Universum/html/index8.html)
17:39:51	1976/1976	---M--	200	added ('OK')	image/png	etag:%22580a5797-7b8%22	http://itcthemes.com/demo/Universum/html/images/assets/icons/icon14.png	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/assets/icons/icon14.png	(from http://itcthemes.com/demo/Universum/html/index8.html)
17:39:53	113661/113661	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-1bbfd%22	http://itcthemes.com/demo/Universum/html/images/placeholder/slider17.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/slider17.jpg	(from http://itcthemes.com/demo/Universum/html/index8.html)
17:39:58	126590/126590	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-1ee7e%22	http://itcthemes.com/demo/Universum/html/images/placeholder/slider18.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/slider18.jpg	(from http://itcthemes.com/demo/Universum/html/index8.html)
17:40:00	69939/69939	---M--	200	added ('OK')	image/jpeg	etag:%22580a5797-11133%22	http://itcthemes.com/demo/Universum/html/images/placeholder/video2.jpg	C:/Users/Hp%20PROBOOK%20%206450b/Desktop/UNIVERSUM/itcthemes.com/demo/Universum/html/images/placeholder/video2.jpg	(from http://itcthemes.com/demo/Universum/html/index8.html)
